poly	2560	0.1	0.01	scale	5	0.1	51.6209	0	55.2548	0	6.35993	0	6.56991	0
poly	2560	0.1	0.01	scale	5	1e-07	88.061	0	89.4726	0	8.96496	0	9.06323	0
poly	2560	0.1	0.01	scale	5	1e-05	1157.62	0	1150.74	0	33.803	0	33.6849	0
poly	2560	0.1	0.01	scale	5	0.001	1104.39	0	1118.64	0	32.8193	0	33.0146	0
poly	2560	0.001	0.01	scale	5	0.1	2.30312	0	2.61715	0	1.23736	0	1.32856	0
poly	2560	0.001	0.01	scale	5	0.001	2.31821	0	2.66488	0	1.24075	0	1.34038	0
poly	2560	0.001	0.01	scale	5	1e-07	50.9777	0	54.7503	0	6.21512	0	6.42105	0
poly	2560	0.001	0.01	scale	5	1e-05	52.2571	0	55.4668	0	6.16543	0	6.30838	0
poly	2560	1e-05	0.01	scale	5	0.1	51.6209	0	55.2548	0	6.35993	0	6.56991	0
poly	2560	1e-05	0.01	scale	5	0.001	2.30889	0	2.65467	0	1.2371	0	1.33695	0
poly	2560	1e-05	0.01	scale	5	1e-05	51.6939	0	54.7877	0	6.1792	0	6.31767	0
poly	2560	1e-05	0.01	scale	5	1e-07	51.6825	0	54.7727	0	6.17995	0	6.3183	0
poly	2560	1e-07	0.01	scale	5	0.1	51.6209	0	55.2548	0	6.35993	0	6.56991	0
poly	2560	1e-07	0.01	scale	5	0.001	2.30889	0	2.65467	0	1.2371	0	1.33695	0
poly	2560	1e-07	0.01	scale	5	1e-05	51.5373	0	55.229	0	6.35695	0	6.56888	0
poly	2560	1e-07	0.01	scale	5	1e-07	51.694	0	54.7877	0	6.17921	0	6.31764	0
